,location,total_sqft,bath,price,bhk
4397,Old Madras Road,5020.0,7.0,287.0,5
4398,Old Madras Road,1330.0,2.0,74.0,2
4399,Old Madras Road,1720.0,3.0,106.0,3
4400,Old Madras Road,2640.0,5.0,150.0,3
4401,Old Madras Road,2990.0,3.0,170.0,3
4402,Old Madras Road,1171.0,2.0,73.0,2
4403,Old Madras Road,1630.0,3.0,110.0,3
4404,Old Madras Road,1165.0,2.0,52.0,2
4405,Old Madras Road,2640.0,2.0,170.0,2
4406,Old Madras Road,1165.0,2.0,51.42,2
4407,Padmanabhanagar,1020.0,2.0,63.0,2
4408,Padmanabhanagar,1176.0,2.0,62.0,2
4409,Padmanabhanagar,1258.0,2.0,115.0,2
4410,Padmanabhanagar,1100.0,2.0,65.0,2
4411,Padmanabhanagar,3400.0,3.0,210.0,4
4412,Padmanabhanagar,4500.0,4.0,360.0,3
4413,Padmanabhanagar,1200.0,2.0,60.0,2
4414,Padmanabhanagar,1000.0,1.0,90.0,2
4415,Padmanabhanagar,1067.0,2.0,52.0,2
4416,Padmanabhanagar,1100.0,2.0,60.0,2
4417,Padmanabhanagar,2051.0,3.0,180.0,3
4418,Padmanabhanagar,2051.0,3.0,170.0,3
4419,Pai Layout,1006.0,2.0,35.0,2
4420,Pai Layout,1550.0,2.0,90.0,3
4421,Pai Layout,1050.0,2.0,40.0,2
4422,Pai Layout,1400.0,2.0,67.0,3
4423,Pai Layout,1100.0,2.0,50.0,2
4424,Pai Layout,1255.0,2.0,80.0,2
4425,Pai Layout,1075.0,2.0,35.0,2
4426,Pai Layout,1400.0,2.0,57.5,2
4427,Pai Layout,1175.0,2.0,60.0,2
4428,Pai Layout,810.0,2.0,34.5,2
4429,Pai Layout,1000.0,2.0,34.0,2
4430,Pai Layout,1000.0,2.0,42.0,2
4431,Pai Layout,3800.0,6.0,175.0,6
4432,Pai Layout,1068.0,2.0,48.0,2
4433,Pai Layout,1510.0,2.0,65.0,3
4434,Panathur,1359.0,2.0,87.0,2
4435,Panathur,1438.0,2.0,100.0,2
4436,Panathur,1688.0,3.0,118.0,3
4437,Panathur,1198.0,2.0,77.0,2
4438,Panathur,1180.0,2.0,70.0,2
4439,Panathur,1546.0,3.0,99.0,3
4440,Panathur,1000.0,2.0,65.3,2
4441,Panathur,1109.0,2.0,63.0,2
4442,Panathur,1000.0,2.0,68.0,2
4443,Panathur,1255.0,2.0,79.0,2
4444,Panathur,1205.0,2.0,62.9,2
4445,Panathur,1198.0,2.0,82.0,2
4446,Panathur,1235.0,2.0,65.0,2
4447,Panathur,1210.0,2.0,80.0,2
4448,Panathur,1210.0,2.0,77.0,2
4449,Panathur,661.0,1.0,40.0,1
4450,Panathur,1210.0,2.0,78.0,2
4451,Panathur,1050.0,2.0,60.0,2
4452,Panathur,1398.0,2.0,97.0,2
4453,Panathur,1065.0,2.0,58.0,2
4454,Panathur,1007.0,2.0,64.0,2
4455,Panathur,1210.0,2.0,77.93,2
4456,Panathur,1230.0,2.0,80.0,2
4457,Panathur,980.0,2.0,57.0,2
4458,Panathur,1075.0,2.0,60.0,2
4459,Panathur,1210.0,2.0,69.0,2
4460,Panathur,1343.0,2.0,76.0,2
4461,Parappana Agrahara,1194.0,2.0,47.0,2
4462,Parappana Agrahara,1194.0,2.0,47.0,2
4463,Parappana Agrahara,1194.0,2.0,46.0,2
4464,Parappana Agrahara,1194.0,2.0,47.0,2
4465,Parappana Agrahara,1194.0,2.0,46.0,2
4466,Parappana Agrahara,1194.0,2.0,47.0,2
4467,Parappana Agrahara,1194.0,2.0,47.0,2
4468,Parappana Agrahara,1092.0,2.0,43.0,2
4469,Parappana Agrahara,1194.0,2.0,45.0,2
4470,Parappana Agrahara,1200.0,1.0,45.0,1
4471,Parappana Agrahara,1194.0,2.0,46.0,2
4472,Parappana Agrahara,1194.0,2.0,47.0,2
4473,Parappana Agrahara,1194.0,2.0,47.0,2
4474,Parappana Agrahara,1194.0,2.0,46.0,2
4475,Parappana Agrahara,1194.0,2.0,46.0,2
4476,Pattandur Agrahara,1550.0,2.0,80.0,3
4477,Pattandur Agrahara,1025.0,2.0,44.5,2
4478,Pattandur Agrahara,1247.0,2.0,59.8,2
4479,Pattandur Agrahara,900.0,2.0,42.0,2
4480,Pattandur Agrahara,1302.0,2.0,66.0,2
4481,Pattandur Agrahara,1550.0,2.0,80.0,3
4482,Pattandur Agrahara,1247.0,2.0,62.35,2
4483,Pattandur Agrahara,1350.0,2.0,68.0,2
4484,Poorna Pragna Layout,920.0,2.0,39.55,2
4485,Poorna Pragna Layout,1160.0,2.0,46.39,2
4486,Poorna Pragna Layout,965.0,2.0,48.0,2
4487,Poorna Pragna Layout,1160.0,2.0,46.39,2
4488,Poorna Pragna Layout,1160.0,2.0,46.39,2
4489,Poorna Pragna Layout,960.0,2.0,50.0,2
4490,Prithvi Layout,2028.0,4.0,162.0,4
4491,Prithvi Layout,1352.0,2.0,87.5,2
4492,Prithvi Layout,1190.0,2.0,68.0,2
4493,Prithvi Layout,1352.0,2.0,85.0,2
4494,Prithvi Layout,1352.0,2.0,75.0,2
4495,Prithvi Layout,2273.0,4.0,220.0,3
4496,Prithvi Layout,1352.0,3.0,93.0,2
4497,Prithvi Layout,2273.0,4.0,192.0,3
4498,Prithvi Layout,1352.0,2.0,72.0,2
4499,R.T. Nagar,1200.0,2.0,120.0,2
4500,R.T. Nagar,1040.0,2.0,46.0,2
4501,R.T. Nagar,1200.0,2.0,45.0,2
4502,R.T. Nagar,1235.0,2.0,65.0,2
4503,R.T. Nagar,1140.0,3.0,130.0,3
4504,R.T. Nagar,970.0,2.0,55.0,2
4505,R.T. Nagar,1560.0,3.0,125.0,3
4506,R.T. Nagar,1200.0,2.0,60.0,2
4507,R.T. Nagar,1200.0,3.0,140.0,3
4508,R.T. Nagar,1100.0,3.0,125.0,2
4509,R.T. Nagar,1150.0,2.0,72.0,2
4510,R.T. Nagar,1500.0,4.0,185.0,4
4511,R.T. Nagar,3600.0,8.0,165.0,9
4512,R.T. Nagar,1080.0,2.0,48.0,2
4513,R.T. Nagar,1325.0,2.0,52.0,2
4514,R.T. Nagar,1300.0,3.0,145.0,3
4515,R.T. Nagar,1100.0,2.0,85.0,2
4516,R.T. Nagar,1667.0,3.0,130.0,3
4517,Rachenahalli,1050.0,2.0,52.07,2
4518,Rachenahalli,1050.0,2.0,55.5,2
4519,Rachenahalli,1050.0,2.0,53.5,2
4520,Rachenahalli,1220.0,2.0,59.5,2
4521,Rachenahalli,1050.0,2.0,52.5,2
4522,Rachenahalli,1050.0,2.0,52.1,2
4523,Rachenahalli,1050.0,2.0,53.5,2
4524,Rachenahalli,1113.0,2.0,55.0,2
4525,Rachenahalli,3657.0,5.0,220.0,4
4526,Rachenahalli,680.0,1.0,32.64,1
4527,Rachenahalli,412.5,1.0,19.8,1
4528,Rachenahalli,1050.0,2.0,52.5,2
4529,Rachenahalli,690.0,1.0,39.8,1
4530,Rachenahalli,1050.0,2.0,47.25,2
4531,Rachenahalli,1050.0,2.0,55.5,2
4532,Rachenahalli,985.0,2.0,49.97,2
4533,Rachenahalli,1050.0,2.0,52.5,2
4534,Rachenahalli,1050.0,2.0,52.08,2
4535,Rachenahalli,1050.0,2.0,52.07,2
4536,Rachenahalli,1050.0,2.0,52.08,2
4537,Rachenahalli,985.0,2.0,49.97,2
4538,Rachenahalli,1856.0,3.0,106.0,3
4539,Rachenahalli,1050.0,2.0,52.5,2
4540,Rachenahalli,985.0,2.0,50.17,2
4541,Rachenahalli,2600.0,3.0,160.0,3
4542,Rachenahalli,985.0,2.0,50.17,2
4543,Rachenahalli,1050.0,2.0,52.71,2
4544,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
4545,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
4546,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
4547,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
4548,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
4549,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
4550,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
4551,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
4552,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
4553,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
4554,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
4555,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
4556,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
4557,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
4558,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
4559,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
4560,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
4561,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
4562,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
4563,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
4564,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
4565,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
4566,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
4567,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
4568,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
4569,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
4570,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
4571,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
4572,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2
4573,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
4574,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
4575,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
4576,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
4577,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2
4578,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
4579,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
4580,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
4581,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
4582,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
4583,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
4584,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
4585,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
4586,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
4587,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
4588,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
4589,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
4590,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
4591,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
4592,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
4593,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
4594,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
4595,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
4596,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
4597,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
4598,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
4599,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
4600,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
4601,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
4602,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
4603,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2
4604,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
4605,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
4606,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2
4607,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
4608,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
4609,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
4610,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
4611,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
4612,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
4613,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
4614,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2
4615,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
4616,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
4617,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3
4618,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
4619,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
4620,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
4621,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
4622,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
4623,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
4624,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
4625,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
4626,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9
4627,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
4628,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
4629,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2
4630,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
4631,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
4632,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
4633,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
4634,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
4635,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
4636,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
4637,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2
4638,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
4639,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
4640,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
4641,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
4642,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
4643,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
4644,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
4645,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2
4646,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
4647,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
4648,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
4649,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
4650,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
4651,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
4652,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
4653,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
4654,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
4655,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
4656,Raja Rajeshwari Nagar,3450.0,7.0,225.0,8
4657,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
4658,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
4659,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2
4660,Raja Rajeshwari Nagar,1250.0,2.0,68.0,2
4661,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
4662,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
4663,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
4664,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
4665,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3
4666,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
4667,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3
4668,Raja Rajeshwari Nagar,1168.0,2.0,66.0,2
4669,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3
4670,Raja Rajeshwari Nagar,1157.0,2.0,65.0,2
4671,Raja Rajeshwari Nagar,1206.0,2.0,40.7,2
4672,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2
4673,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
4674,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
4675,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2
4676,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
4677,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3
4678,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2
4679,Raja Rajeshwari Nagar,6000.0,8.0,215.0,8
4680,Raja Rajeshwari Nagar,1140.0,2.0,39.0,2
4681,Raja Rajeshwari Nagar,510.0,1.0,22.0,1
4682,Raja Rajeshwari Nagar,1187.0,2.0,40.14,2
4683,Raja Rajeshwari Nagar,1141.0,2.0,60.0,2
4684,Rajaji Nagar,1640.0,3.0,229.0,3
4685,Rajaji Nagar,2390.0,3.0,415.0,3
4686,Rajaji Nagar,2390.0,3.0,410.0,3
4687,Rajaji Nagar,3516.0,4.0,540.0,4
4688,Rajaji Nagar,1640.0,3.0,223.0,3
4689,Rajaji Nagar,1800.0,4.0,324.0,6
4690,Rajaji Nagar,3526.0,4.0,558.0,4
4691,Rajaji Nagar,1800.0,3.0,260.0,3
4692,Rajaji Nagar,1640.0,3.0,241.0,3
4693,Rajaji Nagar,1370.0,2.0,170.0,2
4694,Rajaji Nagar,2409.0,3.0,360.0,3
4695,Rajaji Nagar,1718.0,3.0,288.0,2
4696,Rajaji Nagar,2386.0,3.0,334.0,3
4697,Rajaji Nagar,3436.0,6.0,500.0,4
4698,Rajaji Nagar,1200.0,2.0,150.0,2
4699,Rajaji Nagar,1160.0,1.0,163.0,2
4700,Rajaji Nagar,660.0,1.0,75.0,1
4701,Rajaji Nagar,1440.0,2.0,170.0,2
4702,Rajaji Nagar,2448.0,3.0,400.0,3
4703,Rajaji Nagar,1440.0,2.0,185.0,2
4704,Rajaji Nagar,1640.0,3.0,230.0,3
4705,Rajaji Nagar,1800.0,2.0,250.0,3
4706,Rajaji Nagar,3100.0,4.0,550.0,4
4707,Rajaji Nagar,3526.0,4.0,598.0,4
4708,Rajaji Nagar,1357.0,2.0,130.0,2
4709,Rajaji Nagar,2300.0,3.0,369.0,3
4710,Rajaji Nagar,2500.0,3.0,350.0,3
4711,Rajaji Nagar,2559.0,3.0,403.0,3
4712,Rajaji Nagar,1763.0,3.0,262.0,2
4713,Rajaji Nagar,2533.0,3.0,425.0,3
4714,Rajaji Nagar,1268.0,2.0,127.0,2
4715,Rajaji Nagar,1640.0,3.0,262.0,3
4716,Rajaji Nagar,1200.0,1.0,200.0,2
4717,Rajaji Nagar,2367.0,3.0,375.0,3
4718,Rajaji Nagar,2440.0,2.0,415.0,4
4719,Rajaji Nagar,1640.0,3.0,251.0,3
4720,Rajaji Nagar,1640.0,3.0,268.0,3
4721,Rajaji Nagar,2367.0,4.0,340.0,3
4722,Rajaji Nagar,3600.0,5.0,510.0,5
4723,Rajaji Nagar,1350.0,4.0,230.0,4
4724,Rajaji Nagar,2400.0,5.0,408.0,5
4725,Rajaji Nagar,2500.0,3.0,340.0,3
4726,Rajaji Nagar,2390.0,3.0,372.0,3
4727,Rajaji Nagar,2415.0,3.0,399.0,3
4728,Rajaji Nagar,1718.0,3.0,275.0,2
4729,Rajaji Nagar,1763.0,3.0,240.0,2
4730,Rajaji Nagar,2409.0,3.0,395.0,3
4731,Rajaji Nagar,1314.0,2.0,225.0,2
4732,Rajaji Nagar,1440.0,2.0,165.0,2
4733,Rajaji Nagar,1640.0,3.0,245.0,3
4734,Rajiv Nagar,1690.0,3.0,125.0,3
4735,Rajiv Nagar,1263.0,2.0,93.32,2
4736,Rajiv Nagar,2340.0,4.0,148.0,4
4737,Rajiv Nagar,2340.0,5.0,129.0,4
4738,Rajiv Nagar,1330.0,2.0,93.0,2
4739,Rajiv Nagar,2340.0,5.0,129.0,4
4740,Rajiv Nagar,1309.0,2.0,80.0,2
4741,Rajiv Nagar,2340.0,4.0,145.0,4
4742,Rajiv Nagar,2330.0,5.0,175.0,4
4743,Rajiv Nagar,2340.0,5.0,160.0,4
4744,Ramagondanahalli,1151.0,2.0,48.77,2
4745,Ramagondanahalli,1251.0,2.0,47.0,2
4746,Ramagondanahalli,1235.0,2.0,52.04,2
4747,Ramagondanahalli,1610.0,2.0,111.0,3
4748,Ramagondanahalli,540.0,1.0,30.0,1
4749,Ramagondanahalli,1235.0,2.0,46.8,2
4750,Ramagondanahalli,1215.0,2.0,51.26,2
4751,Ramagondanahalli,2257.0,4.0,157.0,3
4752,Ramagondanahalli,1251.0,2.0,47.4,2
4753,Ramagondanahalli,1610.0,2.0,115.0,3
4754,Ramagondanahalli,920.0,2.0,65.0,2
4755,Ramagondanahalli,1215.0,2.0,45.5,2
4756,Ramagondanahalli,1253.0,2.0,52.66,2
4757,Ramagondanahalli,1295.0,2.0,95.0,2
4758,Ramagondanahalli,1151.0,2.0,50.5,2
4759,Ramagondanahalli,1235.0,2.0,49.3,2
4760,Ramagondanahalli,2257.0,3.0,159.0,3
4761,Ramagondanahalli,1295.0,2.0,95.0,2
4762,Ramagondanahalli,1910.0,3.0,142.0,3
4763,Ramagondanahalli,1215.0,2.0,46.1,2
4764,Ramagondanahalli,1251.0,2.0,50.0,2
4765,Ramagondanahalli,1610.0,2.0,115.0,3
4766,Ramagondanahalli,1151.0,2.0,43.6,2
4767,Ramagondanahalli,1251.0,2.0,53.0,2
4768,Ramagondanahalli,845.0,2.0,45.82,2
4769,Ramagondanahalli,1910.0,3.0,150.0,3
4770,Ramagondanahalli,2040.0,3.0,114.0,3
4771,Ramagondanahalli,1251.0,2.0,46.0,2
4772,Ramagondanahalli,1151.0,2.0,46.0,2
4773,Ramagondanahalli,1610.0,2.0,112.0,3
4774,Ramagondanahalli,1610.0,2.0,115.0,3
4775,Ramagondanahalli,1200.0,3.0,56.1,3
4776,Ramagondanahalli,2787.0,5.0,220.0,4
4777,Ramagondanahalli,1125.0,2.0,75.0,2
4778,Ramagondanahalli,1151.0,2.0,42.5,2
4779,Ramagondanahalli,2257.0,3.0,155.0,3
4780,Ramagondanahalli,1500.0,3.0,100.0,3
4781,Ramagondanahalli,1910.0,3.0,131.0,3
4782,Ramamurthy Nagar,3700.0,4.0,225.0,4
4783,Ramamurthy Nagar,3500.0,5.0,150.0,5
4784,Ramamurthy Nagar,1050.0,2.0,37.0,2
4785,Ramamurthy Nagar,1040.0,2.0,50.0,2
4786,Ramamurthy Nagar,1200.0,3.0,72.0,2
4787,Ramamurthy Nagar,360.0,1.0,26.0,1
4788,Ramamurthy Nagar,950.0,2.0,50.79,2
4789,Ramamurthy Nagar,1200.0,2.0,66.0,3
4790,Ramamurthy Nagar,1525.0,3.0,100.0,3
4791,Ramamurthy Nagar,1200.0,2.0,80.0,2
4792,Ramamurthy Nagar,1200.0,2.0,42.0,2
4793,Ramamurthy Nagar,1100.0,2.0,68.0,2
4794,Ramamurthy Nagar,1185.0,2.0,45.5,2
4795,Ramamurthy Nagar,1170.0,2.0,46.8,2
4796,Ramamurthy Nagar,1150.0,2.0,51.0,2
4797,Ramamurthy Nagar,1200.0,2.0,48.0,2
4798,Ramamurthy Nagar,600.0,3.0,45.0,2
4799,Ramamurthy Nagar,1110.0,2.0,65.0,2
4800,Ramamurthy Nagar,1200.0,2.0,78.0,2
4801,Ramamurthy Nagar,600.0,1.0,43.0,1
4802,Ramamurthy Nagar,1006.0,2.0,57.0,2
4803,Ramamurthy Nagar,1200.0,2.0,76.0,2
4804,Ramamurthy Nagar,700.0,2.0,33.0,2
4805,Ramamurthy Nagar,1125.0,2.0,47.0,2
4806,Ramamurthy Nagar,1000.0,2.0,62.0,2
4807,Ramamurthy Nagar,1334.0,2.0,67.0,2
4808,Ramamurthy Nagar,1200.0,2.0,46.0,2
4809,Ramamurthy Nagar,1200.0,2.0,57.9,2
4810,Ramamurthy Nagar,1360.0,2.0,45.0,2
4811,Ramamurthy Nagar,1170.0,2.0,44.0,2
4812,Ramamurthy Nagar,2200.0,4.0,130.0,4
4813,Ramamurthy Nagar,1050.0,2.0,51.66,2
4814,Ramamurthy Nagar,2916.0,5.0,230.0,4
4815,Ramamurthy Nagar,2316.0,3.0,125.0,3
4816,Ramamurthy Nagar,1101.0,2.0,50.0,2
4817,Ramamurthy Nagar,1150.0,2.0,40.0,2
4818,Ramamurthy Nagar,1050.0,2.0,37.8,2
4819,Ramamurthy Nagar,935.0,2.0,39.0,2
4820,Ramamurthy Nagar,1200.0,2.0,68.0,2
4821,Ramamurthy Nagar,540.0,1.0,35.0,1
4822,Ramamurthy Nagar,960.0,2.0,35.0,2
4823,Rayasandra,1314.0,2.0,63.0,3
4824,Rayasandra,1065.0,2.0,44.95,2
4825,Rayasandra,1708.0,3.0,75.0,3
4826,Rayasandra,1199.0,2.0,48.5,3
4827,Rayasandra,1577.0,3.0,67.0,3
4828,Rayasandra,1253.0,2.0,57.0,2
4829,Rayasandra,583.0,1.0,26.9,1
4830,Rayasandra,1198.0,2.0,54.0,2
4831,Rayasandra,1555.0,3.0,75.17,3
4832,Rayasandra,1458.0,3.0,60.0,3
4833,Rayasandra,1179.0,2.0,55.0,3
4834,Rayasandra,1601.0,3.0,70.0,3
4835,Rayasandra,1708.0,3.0,76.0,4
4836,Rayasandra,470.0,1.0,21.0,1
4837,Rayasandra,3600.0,5.0,145.0,5
4838,Rayasandra,1357.0,2.0,59.0,3
4839,Sahakara Nagar,1500.0,2.0,95.0,3
4840,Sahakara Nagar,1100.0,2.0,56.0,2
4841,Sahakara Nagar,1219.0,2.0,48.0,2
4842,Sahakara Nagar,1100.0,2.0,75.0,3
4843,Sahakara Nagar,1655.0,3.0,115.0,3
4844,Sahakara Nagar,1150.0,2.0,54.0,2
4845,Sahakara Nagar,1270.0,2.0,69.85,2
4846,Sahakara Nagar,960.0,2.0,56.0,2
4847,Sahakara Nagar,1048.0,2.0,50.0,2
4848,Sahakara Nagar,1160.0,2.0,55.0,2
4849,Sahakara Nagar,1200.0,2.0,75.0,3
4850,Sahakara Nagar,2500.0,4.0,200.0,4
4851,Sahakara Nagar,1914.0,3.0,179.0,3
4852,Sahakara Nagar,1500.0,3.0,125.0,3
4853,Sahakara Nagar,1100.0,2.0,55.0,2
4854,Sahakara Nagar,1914.0,3.0,149.0,3
4855,Sahakara Nagar,1000.0,2.0,60.0,2
4856,Sahakara Nagar,1175.0,2.0,49.0,2
4857,Sahakara Nagar,1370.0,2.0,90.0,3
4858,Sahakara Nagar,1100.0,2.0,55.0,2
4859,Sahakara Nagar,1100.0,2.0,75.0,3
4860,Sahakara Nagar,1180.0,2.0,72.0,2
4861,Sahakara Nagar,1200.0,2.0,60.0,2
4862,Sahakara Nagar,1032.0,2.0,45.0,2
4863,Sahakara Nagar,1200.0,2.0,46.0,2
4864,Sahakara Nagar,1270.0,2.0,96.0,2
4865,Sahakara Nagar,1201.0,2.0,80.0,2
4866,Sahakara Nagar,1200.0,2.0,54.0,2
4867,Sahakara Nagar,1291.0,2.0,72.3,2
4868,Sanjay nagar,1000.0,2.0,70.0,2
4869,Sanjay nagar,1100.0,2.0,98.0,2
4870,Sanjay nagar,1150.0,2.0,72.2,2
4871,Sanjay nagar,1800.0,3.0,180.0,3
4872,Sanjay nagar,630.0,1.0,35.0,2
4873,Sanjay nagar,3300.0,3.0,250.0,5
4874,Sanjay nagar,1900.0,2.0,180.0,3
4875,Sanjay nagar,1575.0,2.0,90.0,2
4876,Sanjay nagar,960.0,2.0,55.0,2
4877,Sanjay nagar,1050.0,2.0,59.0,2
4878,Sanjay nagar,1150.0,2.0,70.0,2
4879,Sanjay nagar,1500.0,3.0,150.0,3
4880,Sanjay nagar,1180.0,2.0,80.0,2
